DATAFLOW,LAST UPDATE,freq,emp_cont,yes_no,lev_satis,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,AT,2021,790.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,BE,2021,837.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,BG,2021,740.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,CH,2021,526,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,CY,2021,62.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,CZ,2021,1373.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,DE,2021,8214.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,DK,2021,400.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,EA20,2021,27666,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,EE,2021,97.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,EL,2021,615.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,ES,2021,3214.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,EU27_2020,2021,38322.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,FI,2021,605.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,FR,2021,5389.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,HR,2021,281.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,HU,2021,701.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,IE,2021,294.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,IT,2021,3184.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,LT,2021,310.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,LU,2021,75.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,LV,2021,78.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,MT,2021,25.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,NL,2021,1637.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,NO,2021,521.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,PL,2021,4426.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,PT,2021,1257,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,RO,2021,2036.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,SE,2021,977.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,SI,2021,143.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,M,THS_PER,SK,2021,548.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,AT,2021,1444.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,BE,2021,1677.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,BG,2021,1398.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,CH,2021,1058,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,CY,2021,120.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,CZ,2021,2501.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,DE,2021,15891,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,DK,2021,808.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,EA20,2021,54165.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,EE,2021,189.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,EL,2021,1121.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,ES,2021,6209.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,EU27_2020,2021,73980.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,FI,2021,1234.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,FR,2021,11086.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,HR,2021,539.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,HU,2021,1337.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,IE,2021,593.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,IT,2021,5845.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,LT,2021,606.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,LU,2021,140.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,LV,2021,170.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,MT,2021,44.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,NL,2021,3317.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,NO,2021,1031.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,PL,2021,8334.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,PT,2021,2561.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,RO,2021,3562.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,SE,2021,1871.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,SI,2021,281.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,T,THS_PER,SK,2021,1090.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,AT,2021,602.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,BE,2021,798.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,BG,2021,653.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,CH,2021,478.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,CY,2021,53.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,CZ,2021,1104.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,DE,2021,7319.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,DK,2021,368.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,EA20,2021,25172.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,EE,2021,90.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,EL,2021,479.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,ES,2021,2876.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,EU27_2020,2021,33984.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,FI,2021,588.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,FR,2021,5356.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,HR,2021,249.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,HU,2021,600.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,IE,2021,272.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,IT,2021,2591.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,LT,2021,285,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,LU,2021,61.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,LV,2021,90.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,MT,2021,17.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,NL,2021,1506.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,NO,2021,470.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,PL,2021,3775.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,PT,2021,1271.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,RO,2021,1461.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,SE,2021,849,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,SI,2021,131,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,F,THS_PER,SK,2021,528.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,AT,2021,734.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,BE,2021,788.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,BG,2021,734.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,CH,2021,482.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,CY,2021,59.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,CZ,2021,1323.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,DE,2021,7801.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,DK,2021,364.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,EA20,2021,26162.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,EE,2021,92.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,EL,2021,598.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,ES,2021,3063.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,EU27_2020,2021,36318.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,FI,2021,562.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,FR,2021,5055.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,HR,2021,258.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,HU,2021,657.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,IE,2021,271.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,IT,2021,3036.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,LT,2021,295.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,LU,2021,73,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,LV,2021,75.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,MT,2021,23.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,NL,2021,1505.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,NO,2021,494.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,PL,2021,4201.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,PT,2021,1205.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,RO,2021,1944.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,SE,2021,930.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,SI,2021,136.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,M,THS_PER,SK,2021,522.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,AT,2021,1337.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,BE,2021,1587.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,BG,2021,1387.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,CH,2021,960.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,CY,2021,113.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,CZ,2021,2427.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,DE,2021,15120.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,DK,2021,733.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,EA20,2021,51334.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,EE,2021,183.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,EL,2021,1077.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,ES,2021,5939.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,EU27_2020,2021,70303.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,FI,2021,1151.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,FR,2021,10411.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,HR,2021,507.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,HU,2021,1257.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,IE,2021,544.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,IT,2021,5628.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,LT,2021,580.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,LU,2021,134.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,LV,2021,166.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,MT,2021,40.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,NL,2021,3012.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,NO,2021,964.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,PL,2021,7976.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,PT,2021,2477.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,RO,2021,3406.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,SE,2021,1779.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,SI,2021,267.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y25-74,T,THS_PER,SK,2021,1051.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,AT,2021,20.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,BE,2021,25.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,BG,2021,16,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,CH,2021,19.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,CY,2021,0.8,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,CZ,2021,10.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,DE,2021,412.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,DK,2021,13.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,EA20,2021,1317.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,EE,2021,3.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,EL,2021,9.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,ES,2021,137.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,EU27_2020,2021,1516.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,FI,2021,13.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,FR,2021,419.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,HR,2021,9.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,HU,2021,14.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,IE,2021,25.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,IT,2021,82.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,LT,2021,3.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,LU,2021,4.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,LV,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,MT,2021,1.2,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,NL,2021,76,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,NO,2021,7.5,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,NONE,Y15-64,F,THS_PER,PL,2021,96.2,,
